datetime: 2014-01-01 12:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 3.4158818488810145 ,rms: nan
datetime: 2014-01-01 12:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 3.4952492784146756 ,rms: 45.798524681004402
datetime: 2014-01-01 12:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 3.6437078226335324 ,rms: 27.188154363077604
datetime: 2014-01-01 12:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 3.6573544173660086 ,rms: 19.071984757020637
datetime: 2014-01-01 12:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 3.6616423784717398 ,rms: 18.133177865039979
datetime: 2014-01-01 12:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 3.6626271368762771 ,rms: 16.380111472024915
datetime: 2014-01-01 12:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 3.6628893874347375 ,rms: 15.801624960743203
datetime: 2014-01-01 12:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 3.6629264170268421 ,rms: 15.995529592978887
datetime: 2014-01-01 12:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 3.6629528754528833 ,rms: 15.558726837999989
datetime: 2014-01-01 12:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 3.6629593308397892 ,rms: 15.477283372334252
datetime: 2014-01-01 12:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 3.6629616957373758 ,rms: 15.436634540392301
